"Year","Route","statenum","richness","abundance","Active","Latitude","Longitude","RouteTypeID"
2011,31,25,32,397,1,26.9657323,-80.3854635,1
2011,37,25,46,392,1,30.2531989,-82.1623546,1
2011,52,25,56,1365,1,30.7209289,-86.7860494,1
2011,53,25,34,549,1,30.7184797,-86.1160696,1
2011,54,25,54,986,1,30.5335474,-85.2426415,1
2011,55,25,73,2101,1,30.9498107,-85.7419899,1
2011,56,25,58,653,1,30.2929508,-83.6676053,1
2011,57,25,38,319,1,30.387698,-84.6639032,1
2011,58,25,43,346,1,30.3506092,-83.3399191,1
2011,60,25,54,987,1,30.5196049,-81.9519897,1
2011,61,25,60,1117,1,30.5193097,-83.2158819,1
2011,62,25,63,553,1,29.9468226,-84.340943,1
2011,63,25,41,291,1,29.5359317,-81.8774959,1
2011,64,25,34,328,1,29.4080424,-81.1983453,1
2011,66,25,48,465,1,28.6471072,-82.1719367,1
2011,67,25,48,1142,1,28.1011187,-80.8980039,1
2011,68,25,51,544,1,28.6901383,-81.5469756,1
2011,69,25,47,583,1,28.3225489,-81.3372759,1
2011,71,25,37,304,1,27.2920427,-82.0563269,1
2011,73,25,44,368,1,27.7611546,-81.4536353,1
2011,74,25,44,773,1,27.2364427,-80.5471555,1
2011,77,25,31,592,1,26.0856265,-80.2292965,1
2011,79,25,29,400,1,25.4912637,-80.5425082,1
2011,81,25,42,521,1,26.5587549,-81.126711,1
2011,84,25,51,542,1,29.6862263,-83.0674784,1
2011,85,25,52,463,1,28.2764097,-82.6352619,1
2011,86,25,39,291,1,26.9459847,-81.7610009,1
2011,87,25,37,387,1,25.9322682,-81.6570333,1
2011,107,25,62,1162,0,30.53685,-85.836483,1
2011,108,25,47,450,1,30.3242578,-85.0052085,1
2011,113,25,51,608,1,29.4553574,-82.119094,1
2011,116,25,44,508,1,28.0402277,-82.5089729,1
2011,129,25,37,459,1,27.9007144,-81.7191254,1
2011,132,25,38,330,1,26.9297114,-82.0333415,1
2011,135,25,40,325,1,25.1388716,-80.9335333,1
2011,151,25,47,708,1,30.965694,-86.455486,1
2011,159,25,50,612,1,30.018918,-82.810872,1
2011,165,25,46,792,1,29.1871917,-82.2851269,1
2011,170,25,49,539,1,27.769929,-82.334936,1
2011,172,25,38,472,1,27.4972377,-81.6004029,1
2011,175,25,32,350,1,27.8610752,-80.4489977,1
2011,176,25,43,2308,0,26.6850447,-80.3893099,1
2011,178,25,34,1012,1,25.618989,-80.4147339,1
2011,180,25,24,221,1,25.3099469,-80.3928389,1
2011,283,25,34,245,1,24.597703,-81.5829559,1
2011,901,25,41,323,1,30.2634445,-84.6552242,1
2011,902,25,44,367,1,30.3790152,-82.3594866,1
2011,903,25,30,300,1,29.3967527,-81.8082819,1
2011,904,25,74,1971,1,30.9635097,-85.1179618,1
2011,905,25,43,408,1,28.5817572,-82.1873953,1
2011,906,25,41,382,1,28.3029119,-81.9184945,1
2011,907,25,27,537,1,25.4058076,-80.6136693,1
2011,908,25,37,693,1,28.7995277,-82.380934,1
2011,909,25,38,615,1,29.09706,-82.5826,1
2011,910,25,43,688,1,26.8177916,-81.9247336,1
2011,911,25,26,189,1,26.8544437,-80.2678139,1
2011,915,25,44,327,0,28.7856862,-80.8008275,1
2011,916,25,49,702,1,26.9950167,-81.9587398,1
2011,917,25,34,304,1,30.2200916,-82.4080153,1
2011,918,25,56,912,1,28.5692767,-80.9969329,1
2011,919,25,34,366,1,26.9941297,-80.5737674,1
2011,920,25,48,609,1,30.4264141,-86.7556245,1
2011,921,25,76,1592,1,29.6796829,-85.215292,1
2011,922,25,38,473,1,28.6793707,-82.5663679,1
2012,10,25,49,344,1,30.2734632,-83.8569684,1
2012,11,25,49,540,1,29.6686989,-83.3782062,1
2012,14,25,51,590,1,29.1916199,-82.394802,1
2012,15,25,54,479,1,29.9877641,-84.9762879,1
2012,18,25,28,162,1,29.8899427,-81.3438119,1
2012,19,25,38,230,1,30.7202649,-81.9062085,1
2012,20,25,42,426,1,28.3266818,-82.3022052,1
2012,21,25,41,452,1,29.8970697,-81.8343049,1
2012,22,25,44,1101,1,28.1788407,-81.8605659,1
2012,24,25,30,410,1,27.3232866,-81.4189503,1
2012,25,25,46,499,1,28.7481187,-80.8712309,1
2012,27,25,46,640,1,27.6610372,-82.1462286,1
2012,28,25,32,377,1,25.7510497,-80.9676799,1
2012,30,25,42,384,1,27.9626301,-80.9673345,1
2012,31,25,41,712,1,26.9657323,-80.3854635,1
2012,53,25,31,607,1,30.7184797,-86.1160696,1
2012,54,25,55,913,1,30.5335474,-85.2426415,1
2012,56,25,53,515,1,30.2929508,-83.6676053,1
2012,60,25,59,1000,1,30.5196049,-81.9519897,1
2012,61,25,55,1015,1,30.5193097,-83.2158819,1
2012,62,25,59,531,1,29.9468226,-84.340943,1
2012,63,25,27,264,1,29.5359317,-81.8774959,1
2012,64,25,39,486,1,29.4080424,-81.1983453,1
2012,66,25,41,446,1,28.6471072,-82.1719367,1
2012,67,25,52,1156,1,28.1011187,-80.8980039,1
2012,68,25,49,657,1,28.6901383,-81.5469756,1
2012,69,25,47,575,1,28.3225489,-81.3372759,1
2012,73,25,44,375,1,27.7611546,-81.4536353,1
2012,74,25,42,906,1,27.2364427,-80.5471555,1
2012,79,25,34,379,1,25.4912637,-80.5425082,1
2012,81,25,38,659,1,26.5587549,-81.126711,1
2012,84,25,54,550,1,29.6862263,-83.0674784,1
2012,85,25,54,461,1,28.2764097,-82.6352619,1
2012,86,25,41,403,1,26.9459847,-81.7610009,1
2012,87,25,45,424,1,25.9322682,-81.6570333,1
2012,113,25,47,604,1,29.4553574,-82.119094,1
2012,116,25,36,524,1,28.0402277,-82.5089729,1
2012,117,25,51,699,1,27.4438745,-82.118665,1
2012,123,25,47,368,1,28.5723877,-81.981682,1
2012,129,25,53,519,1,27.9007144,-81.7191254,1
2012,132,25,45,462,1,26.9297114,-82.0333415,1
2012,135,25,32,357,1,25.1388716,-80.9335333,1
2012,151,25,45,719,1,30.965694,-86.455486,1
2012,165,25,49,757,1,29.1871917,-82.2851269,1
2012,170,25,44,527,1,27.769929,-82.334936,1
2012,172,25,33,449,1,27.4972377,-81.6004029,1
2012,175,25,30,561,1,27.8610752,-80.4489977,1
2012,178,25,32,946,1,25.618989,-80.4147339,1
2012,180,25,21,184,1,25.3099469,-80.3928389,1
2012,207,25,57,974,1,30.8137132,-85.780054,1
2012,283,25,23,257,1,24.597703,-81.5829559,1
2012,902,25,43,458,1,30.3790152,-82.3594866,1
2012,905,25,37,415,1,28.5817572,-82.1873953,1
2012,907,25,19,441,1,25.4058076,-80.6136693,1
2012,908,25,43,762,1,28.7995277,-82.380934,1
2012,909,25,42,695,1,29.09706,-82.5826,1
2012,910,25,40,737,1,26.8177916,-81.9247336,1
2012,911,25,31,320,1,26.8544437,-80.2678139,1
2012,912,25,40,677,1,26.3353906,-80.5399018,1
2012,916,25,54,834,1,26.9950167,-81.9587398,1
2012,917,25,36,323,1,30.2200916,-82.4080153,1
2012,918,25,63,855,1,28.5692767,-80.9969329,1
2012,919,25,35,332,1,26.9941297,-80.5737674,1
2012,922,25,37,531,1,28.6793707,-82.5663679,1
2013,5,25,56,762,1,30.3372497,-85.2869789,1
2013,6,25,41,393,1,30.5950194,-84.0413094,1
2013,9,25,43,425,0,29.7818335,-85.3003555,1
2013,10,25,45,395,1,30.2734632,-83.8569684,1
2013,11,25,45,351,1,29.6686989,-83.3782062,1
2013,14,25,54,664,1,29.1916199,-82.394802,1
2013,15,25,49,441,1,29.9877641,-84.9762879,1
2013,18,25,30,147,1,29.8899427,-81.3438119,1
2013,19,25,44,341,1,30.7202649,-81.9062085,1
2013,20,25,46,421,1,28.3266818,-82.3022052,1
2013,21,25,41,445,1,29.8970697,-81.8343049,1
2013,22,25,43,528,1,28.1788407,-81.8605659,1
2013,24,25,30,421,1,27.3232866,-81.4189503,1
2013,25,25,53,451,1,28.7481187,-80.8712309,1
2013,27,25,45,646,1,27.6610372,-82.1462286,1
2013,28,25,40,417,1,25.7510497,-80.9676799,1
2013,30,25,49,462,1,27.9626301,-80.9673345,1
2013,31,25,44,1036,1,26.9657323,-80.3854635,1
2013,37,25,46,819,1,30.2531989,-82.1623546,1
2013,53,25,31,494,1,30.7184797,-86.1160696,1
2013,54,25,51,924,1,30.5335474,-85.2426415,1
2013,56,25,51,608,1,30.2929508,-83.6676053,1
2013,57,25,32,278,1,30.387698,-84.6639032,1
2013,60,25,57,940,1,30.5196049,-81.9519897,1
2013,61,25,58,1086,1,30.5193097,-83.2158819,1
2013,62,25,59,415,1,29.9468226,-84.340943,1
2013,63,25,42,306,1,29.5359317,-81.8774959,1
2013,64,25,40,363,1,29.4080424,-81.1983453,1
2013,66,25,44,449,1,28.6471072,-82.1719367,1
2013,67,25,52,890,1,28.1011187,-80.8980039,1
2013,68,25,49,540,1,28.6901383,-81.5469756,1
2013,69,25,46,564,1,28.3225489,-81.3372759,1
2013,73,25,49,431,1,27.7611546,-81.4536353,1
2013,74,25,43,1079,1,27.2364427,-80.5471555,1
2013,79,25,41,477,1,25.4912637,-80.5425082,1
2013,81,25,42,637,1,26.5587549,-81.126711,1
2013,82,25,40,441,1,26.8751997,-81.3585199,1
2013,84,25,56,508,1,29.6862263,-83.0674784,1
2013,85,25,48,488,1,28.2764097,-82.6352619,1
2013,86,25,40,346,1,26.9459847,-81.7610009,1
2013,87,25,40,332,1,25.9322682,-81.6570333,1
2013,113,25,55,507,1,29.4553574,-82.119094,1
2013,116,25,42,411,1,28.0402277,-82.5089729,1
2013,117,25,51,809,1,27.4438745,-82.118665,1
2013,123,25,50,390,1,28.5723877,-81.981682,1
2013,129,25,49,533,1,27.9007144,-81.7191254,1
2013,132,25,42,360,1,26.9297114,-82.0333415,1
2013,135,25,33,366,1,25.1388716,-80.9335333,1
2013,151,25,52,697,1,30.965694,-86.455486,1
2013,165,25,44,714,1,29.1871917,-82.2851269,1
2013,172,25,30,430,1,27.4972377,-81.6004029,1
2013,175,25,39,347,1,27.8610752,-80.4489977,1
2013,178,25,31,825,1,25.618989,-80.4147339,1
2013,180,25,24,187,1,25.3099469,-80.3928389,1
2013,207,25,68,1035,1,30.8137132,-85.780054,1
2013,283,25,27,224,1,24.597703,-81.5829559,1
2013,902,25,32,384,1,30.3790152,-82.3594866,1
2013,905,25,44,402,1,28.5817572,-82.1873953,1
2013,907,25,22,491,1,25.4058076,-80.6136693,1
2013,908,25,36,627,1,28.7995277,-82.380934,1
2013,909,25,38,685,1,29.09706,-82.5826,1
2013,910,25,43,662,1,26.8177916,-81.9247336,1
2013,911,25,22,205,1,26.8544437,-80.2678139,1
2013,912,25,41,427,1,26.3353906,-80.5399018,1
2013,916,25,53,792,1,26.9950167,-81.9587398,1
2013,917,25,37,348,1,30.2200916,-82.4080153,1
2013,918,25,66,918,1,28.5692767,-80.9969329,1
2013,919,25,39,457,1,26.9941297,-80.5737674,1
2013,922,25,42,565,1,28.6793707,-82.5663679,1
2014,4,25,44,432,1,30.5288404,-85.1334541,1
2014,5,25,54,875,1,30.3372497,-85.2869789,1
2014,6,25,33,384,1,30.5950194,-84.0413094,1
2014,9,25,37,292,0,29.7818335,-85.3003555,1
2014,10,25,41,407,1,30.2734632,-83.8569684,1
2014,11,25,45,590,1,29.6686989,-83.3782062,1
2014,14,25,50,552,1,29.1916199,-82.394802,1
2014,15,25,50,399,1,29.9877641,-84.9762879,1
2014,18,25,37,268,1,29.8899427,-81.3438119,1
2014,19,25,55,864,1,30.7202649,-81.9062085,1
2014,20,25,45,499,1,28.3266818,-82.3022052,1
2014,21,25,40,501,1,29.8970697,-81.8343049,1
2014,22,25,39,445,1,28.1788407,-81.8605659,1
2014,24,25,34,362,1,27.3232866,-81.4189503,1
2014,25,25,45,455,1,28.7481187,-80.8712309,1
2014,27,25,40,394,1,27.6610372,-82.1462286,1
2014,28,25,35,414,1,25.7510497,-80.9676799,1
2014,31,25,34,322,1,26.9657323,-80.3854635,1
2014,37,25,49,960,1,30.2531989,-82.1623546,1
2014,53,25,31,474,1,30.7184797,-86.1160696,1
2014,54,25,56,938,1,30.5335474,-85.2426415,1
2014,55,25,44,439,1,30.9498107,-85.7419899,1
2014,56,25,56,591,1,30.2929508,-83.6676053,1
2014,57,25,34,282,1,30.387698,-84.6639032,1
2014,60,25,54,788,1,30.5196049,-81.9519897,1
2014,61,25,58,1116,1,30.5193097,-83.2158819,1
2014,62,25,54,390,1,29.9468226,-84.340943,1
2014,63,25,41,340,1,29.5359317,-81.8774959,1
2014,66,25,38,391,1,28.6471072,-82.1719367,1
2014,67,25,44,784,1,28.1011187,-80.8980039,1
2014,68,25,59,638,1,28.6901383,-81.5469756,1
2014,69,25,48,638,1,28.3225489,-81.3372759,1
2014,71,25,49,754,1,27.2920427,-82.0563269,1
2014,73,25,45,562,1,27.7611546,-81.4536353,1
2014,74,25,39,556,1,27.2364427,-80.5471555,1
2014,79,25,34,284,1,25.4912637,-80.5425082,1
2014,81,25,40,610,1,26.5587549,-81.126711,1
2014,82,25,36,591,1,26.8751997,-81.3585199,1
2014,84,25,52,525,1,29.6862263,-83.0674784,1
2014,85,25,49,453,1,28.2764097,-82.6352619,1
2014,86,25,38,271,1,26.9459847,-81.7610009,1
2014,87,25,40,287,1,25.9322682,-81.6570333,1
2014,108,25,45,456,1,30.3242578,-85.0052085,1
2014,113,25,47,548,1,29.4553574,-82.119094,1
2014,117,25,50,1031,1,27.4438745,-82.118665,1
2014,123,25,49,485,1,28.5723877,-81.981682,1
2014,129,25,50,655,1,27.9007144,-81.7191254,1
2014,132,25,37,297,1,26.9297114,-82.0333415,1
2014,135,25,34,277,1,25.1388716,-80.9335333,1
2014,138,25,37,376,1,30.0999167,-81.806917,1
2014,151,25,45,720,1,30.965694,-86.455486,1
2014,170,25,45,478,1,27.769929,-82.334936,1
2014,172,25,32,447,1,27.4972377,-81.6004029,1
2014,175,25,26,351,1,27.8610752,-80.4489977,1
2014,178,25,30,932,1,25.618989,-80.4147339,1
2014,180,25,29,242,1,25.3099469,-80.3928389,1
2014,207,25,50,544,1,30.8137132,-85.780054,1
2014,283,25,24,280,1,24.597703,-81.5829559,1
2014,901,25,34,368,1,30.2634445,-84.6552242,1
2014,902,25,36,393,1,30.3790152,-82.3594866,1
2014,903,25,34,440,1,29.3967527,-81.8082819,1
2014,905,25,35,407,1,28.5817572,-82.1873953,1
2014,907,25,22,383,1,25.4058076,-80.6136693,1
2014,908,25,31,581,1,28.7995277,-82.380934,1
2014,909,25,42,905,1,29.09706,-82.5826,1
2014,910,25,46,699,1,26.8177916,-81.9247336,1
2014,911,25,21,219,1,26.8544437,-80.2678139,1
2014,912,25,38,737,1,26.3353906,-80.5399018,1
2014,916,25,56,728,1,26.9950167,-81.9587398,1
2014,918,25,58,906,1,28.5692767,-80.9969329,1
2014,919,25,34,364,1,26.9941297,-80.5737674,1
2014,922,25,42,450,1,28.6793707,-82.5663679,1
2014,925,25,41,348,0,28.7856862,-80.800827,1
2015,1,25,43,306,1,30.9291812,-87.4079434,1
2015,4,25,60,1005,1,30.5288404,-85.1334541,1
2015,5,25,57,949,1,30.3372497,-85.2869789,1
2015,10,25,44,398,1,30.2734632,-83.8569684,1
2015,11,25,43,396,1,29.6686989,-83.3782062,1
2015,12,25,54,662,1,30.5026237,-82.7337409,1
2015,14,25,47,622,1,29.1916199,-82.394802,1
2015,15,25,52,474,1,29.9877641,-84.9762879,1
2015,18,25,34,189,1,29.8899427,-81.3438119,1
2015,19,25,60,991,1,30.7202649,-81.9062085,1
2015,21,25,38,410,1,29.8970697,-81.8343049,1
2015,22,25,36,508,1,28.1788407,-81.8605659,1
2015,24,25,24,251,1,27.3232866,-81.4189503,1
2015,25,25,54,590,1,28.7481187,-80.8712309,1
2015,27,25,44,461,1,27.6610372,-82.1462286,1
2015,28,25,38,407,1,25.7510497,-80.9676799,1
2015,31,25,38,570,1,26.9657323,-80.3854635,1
2015,37,25,47,1099,1,30.2531989,-82.1623546,1
2015,52,25,42,303,1,30.7209289,-86.7860494,1
2015,53,25,35,427,1,30.7184797,-86.1160696,1
2015,54,25,56,1130,1,30.5335474,-85.2426415,1
2015,55,25,52,513,1,30.9498107,-85.7419899,1
2015,56,25,50,539,1,30.2929508,-83.6676053,1
2015,57,25,31,287,1,30.387698,-84.6639032,1
2015,60,25,57,1053,1,30.5196049,-81.9519897,1
2015,61,25,62,1416,1,30.5193097,-83.2158819,1
2015,62,25,53,537,1,29.9468226,-84.340943,1
2015,64,25,38,277,1,29.4080424,-81.1983453,1
2015,66,25,43,422,1,28.6471072,-82.1719367,1
2015,67,25,45,652,1,28.1011187,-80.8980039,1
2015,69,25,49,551,1,28.3225489,-81.3372759,1
2015,71,25,47,769,1,27.2920427,-82.0563269,1
2015,73,25,52,454,1,27.7611546,-81.4536353,1
2015,74,25,39,462,1,27.2364427,-80.5471555,1
2015,79,25,38,263,1,25.4912637,-80.5425082,1
2015,81,25,39,491,1,26.5587549,-81.126711,1
2015,84,25,54,504,1,29.6862263,-83.0674784,1
2015,85,25,45,371,1,28.2764097,-82.6352619,1
2015,86,25,34,247,1,26.9459847,-81.7610009,1
2015,87,25,34,229,1,25.9322682,-81.6570333,1
2015,88,25,32,636,1,26.750328,-80.902032,1
2015,108,25,51,441,1,30.3242578,-85.0052085,1
2015,109,25,41,342,1,29.7818335,-85.3003555,1
2015,113,25,47,503,1,29.4553574,-82.119094,1
2015,132,25,33,285,1,26.9297114,-82.0333415,1
2015,135,25,32,318,1,25.1388716,-80.9335333,1
2015,138,25,48,502,1,30.0999167,-81.806917,1
2015,151,25,43,740,1,30.965694,-86.455486,1
2015,159,25,39,422,1,30.018918,-82.810872,1
2015,165,25,43,690,1,29.1871917,-82.2851269,1
2015,170,25,42,495,1,27.769929,-82.334936,1
2015,172,25,31,324,1,27.4972377,-81.6004029,1
2015,175,25,28,343,1,27.8610752,-80.4489977,1
2015,178,25,30,783,1,25.618989,-80.4147339,1
2015,180,25,25,189,1,25.3099469,-80.3928389,1
2015,283,25,26,248,1,24.597703,-81.5829559,1
2015,901,25,40,333,1,30.2634445,-84.6552242,1
2015,902,25,32,327,1,30.3790152,-82.3594866,1
2015,903,25,35,423,1,29.3967527,-81.8082819,1
2015,905,25,39,358,1,28.5817572,-82.1873953,1
2015,908,25,36,673,1,28.7995277,-82.380934,1
2015,909,25,42,705,1,29.09706,-82.5826,1
2015,910,25,46,672,1,26.8177916,-81.9247336,1
2015,911,25,21,212,1,26.8544437,-80.2678139,1
2015,912,25,30,473,1,26.3353906,-80.5399018,1
2015,916,25,56,778,1,26.9950167,-81.9587398,1
2015,919,25,30,379,1,26.9941297,-80.5737674,1
2015,921,25,50,474,1,29.6796829,-85.215292,1
2015,922,25,45,429,1,28.6793707,-82.5663679,1
