time x y inclination elevation soil fertilisation age canopy stand humus bu reg bu2 bu3 bu4 bu5 alkali alkali1 alkali3 alkali4 standcat ph humus0 humus2 humus3 humus4 moisture1 moisture3
9 8.1 3.1 13 400 19 1 165 .9 2 3 12.5 44 1 1 1 1 4 0 0 1 -1 4.34 0 0 1 0 1 0
10 8.1 3.1 13 400 19 1 166 .9 2 3 12.5 44 1 1 1 1 4 0 0 1 -1 4.41 0 0 1 0 1 0
11 8.1 3.1 13 400 19 1 167 .9 2 2 12.5 44 1 1 1 1 4 0 0 1 -1 5.64 0 1 0 0 1 0
12 8.1 3.1 13 400 19 1 168 .7 2 2 12.5 44 1 1 1 1 4 0 0 1 -1 4.98 0 1 0 0 1 0
13 8.1 3.1 13 400 19 1 169 .7 2 2 12.5 44 1 1 1 1 4 0 0 1 -1 5.095 0 1 0 0 1 0
14 8.1 3.1 13 400 19 1 170 .8 2 0 12.5 44 1 1 1 1 4 0 0 1 -1 5.21 1 0 0 0 1 0
15 8.1 3.1 13 400 19 1 171 .8 2 2 12.5 44 1 1 1 1 4 0 0 1 -1 4.825 0 1 0 0 1 0
16 8.1 3.1 13 400 19 1 172 .8 2 3 0 44 0 0 0 0 4 0 0 1 -1 4.44 0 0 1 0 1 0
17 8.1 3.1 13 400 19 1 173 .7 2 2 12.5 44 1 1 1 1 4 0 0 1 -1 4.66 0 1 0 0 1 0
18 8.1 3.1 13 400 19 1 174 .7 2 2 12.5 44 1 1 1 1 4 0 0 1 -1 4.88 0 1 0 0 1 0
19 8.1 3.1 13 400 19 1 175 .7 2 2 12.5 44 1 1 1 1 4 0 0 1 -1 4.96 0 1 0 0 1 0
20 8.1 3.1 13 400 19 1 176 .7 2 0 12.5 44 1 1 1 1 4 0 0 1 -1 5.04 1 0 0 0 1 0
21 8.1 3.1 13 400 19 1 177 .7 2 1 25 44 1 1 2 2 4 0 0 1 -1 4.985 -1 -1 -1 -1 1 0
22 8.1 3.1 13 400 19 1 178 .7 2 1 25 44 1 1 2 2 4 0 0 1 -1 4.93 -1 -1 -1 -1 1 0
23 8.1 3.1 13 400 19 1 179 .8 2 2 25 44 1 1 2 2 4 0 0 1 -1 4.66 0 1 0 0 1 0
2 8.1 2.1 18 410 37 -1 177 .9 1 1 0 43 0 0 0 0 2 -1 -1 -1 1 4.39 -1 -1 -1 -1 -1 -1
3 8.1 2.1 18 410 37 -1 178 .9 1 1 0 43 0 0 0 0 2 -1 -1 -1 1 4.74 -1 -1 -1 -1 -1 -1
4 8.1 2.1 18 410 37 -1 179 .9 1 0 0 43 0 0 0 0 2 -1 -1 -1 1 4.5 1 0 0 0 -1 -1
5 8.1 2.1 18 410 37 -1 180 .9 1 0 0 43 0 0 0 0 2 -1 -1 -1 1 4.43 1 0 0 0 -1 -1
6 8.1 2.1 18 410 37 -1 181 .9 1 0 12.5 43 1 1 1 1 2 -1 -1 -1 1 4.42 1 0 0 0 -1 -1
7 8.1 2.1 18 410 37 -1 182 .9 1 0 12.5 43 1 1 1 1 2 -1 -1 -1 1 4.34 1 0 0 0 -1 -1
8 8.1 2.1 18 410 37 -1 183 .9 1 0 12.5 43 1 1 1 1 2 -1 -1 -1 1 4.74 1 0 0 0 -1 -1
9 8.1 2.1 18 410 37 -1 184 .9 1 1 12.5 43 1 1 1 1 2 -1 -1 -1 1 4.24 -1 -1 -1 -1 -1 -1
10 8.1 2.1 18 410 37 -1 185 .9 1 0 0 43 0 0 0 0 2 -1 -1 -1 1 4.56 1 0 0 0 -1 -1
11 8.1 2.1 18 410 37 -1 186 .9 1 0 0 43 0 0 0 0 2 -1 -1 -1 1 4.66 1 0 0 0 -1 -1
12 8.1 2.1 18 410 37 -1 187 .7 1 1 12.5 43 1 1 1 1 2 -1 -1 -1 1 4.32 -1 -1 -1 -1 -1 -1
13 8.1 2.1 18 410 37 -1 188 .7 1 0 12.5 43 1 1 1 1 2 -1 -1 -1 1 4.245 1 0 0 0 -1 -1
14 8.1 2.1 18 410 37 -1 189 .7 1 0 12.5 43 1 1 1 1 2 -1 -1 -1 1 4.17 1 0 0 0 -1 -1
15 8.1 2.1 18 410 37 -1 190 .7 1 0 12.5 43 1 1 1 1 2 -1 -1 -1 1 4.295 1 0 0 0 -1 -1
16 8.1 2.1 18 410 37 -1 191 .6 1 0 12.5 43 1 1 1 1 2 -1 -1 -1 1 4.42 1 0 0 0 -1 -1
17 8.1 2.1 18 410 37 -1 192 .6 1 1 12.5 43 1 1 1 1 2 -1 -1 -1 1 4.535 -1 -1 -1 -1 -1 -1
18 8.1 2.1 18 410 37 -1 193 .6 1 0 25 43 1 1 2 2 2 -1 -1 -1 1 4.65 1 0 0 0 -1 -1
19 8.1 2.1 18 410 37 -1 194 .6 1 1 12.5 43 1 1 1 1 2 -1 -1 -1 1 4.565 -1 -1 -1 -1 -1 -1
20 8.1 2.1 18 410 37 -1 195 .6 1 1 25 43 1 1 2 2 2 -1 -1 -1 1 4.48 -1 -1 -1 -1 -1 -1
21 8.1 2.1 18 410 37 -1 196 .6 1 1 25 43 1 1 2 2 2 -1 -1 -1 1 4.435 -1 -1 -1 -1 -1 -1
22 8.1 2.1 18 410 37 -1 197 .6 1 2 37.5 43 1 1 2 3 2 -1 -1 -1 1 4.39 0 1 0 0 -1 -1
23 8.1 2.1 18 410 37 -1 198 .6 1 2 37.5 43 1 1 2 3 2 -1 -1 -1 1 4.135 0 1 0 0 -1 -1
2 8.1 1.1 24 390 40 -1 184 .8 2 1 0 42 0 0 0 0 2 -1 -1 -1 -1 3.88 -1 -1 -1 -1 -1 -1
3 8.1 1.1 24 390 40 -1 185 .8 2 3 12.5 42 1 1 1 1 2 -1 -1 -1 -1 3.9 0 0 1 0 -1 -1
4 8.1 1.1 24 390 40 -1 186 .3 2 3 25 42 1 1 2 2 2 -1 -1 -1 -1 3.93 0 0 1 0 -1 -1
5 8.1 1.1 24 390 40 -1 187 .3 2 3 25 42 1 1 2 2 2 -1 -1 -1 -1 3.87 0 0 1 0 -1 -1
6 8.1 1.1 24 390 40 -1 188 .3 2 2 25 42 1 1 2 2 2 -1 -1 -1 -1 3.74 0 1 0 0 -1 -1
7 8.1 1.1 24 390 40 -1 189 .3 2 3 37.5 42 1 1 2 3 2 -1 -1 -1 -1 3.28 0 0 1 0 -1 -1
8 8.1 1.1 24 390 40 -1 190 .3 2 1 37.5 42 1 1 2 3 2 -1 -1 -1 -1 3.99 -1 -1 -1 -1 -1 -1
9 8.1 1.1 24 390 40 -1 191 .3 2 3 37.5 42 1 1 2 3 2 -1 -1 -1 -1 3.96 0 0 1 0 -1 -1
10 8.1 1.1 24 390 40 -1 192 .3 2 3 37.5 42 1 1 2 3 2 -1 -1 -1 -1 3.88 0 0 1 0 -1 -1
11 8.1 1.1 24 390 40 -1 193 .3 2 2 37.5 42 1 1 2 3 2 -1 -1 -1 -1 4.25 0 1 0 0 -1 -1
12 8.1 1.1 24 390 40 -1 194 .4 2 4 62.5 42 1 2 3 4 2 -1 -1 -1 -1 4.11 0 0 0 1 -1 -1
13 8.1 1.1 24 390 40 -1 7 .2 2 1 0 42 0 0 0 0 2 -1 -1 -1 -1 4.115 -1 -1 -1 -1 -1 -1
14 8.1 1.1 24 390 40 -1 8 .5 2 2 0 42 0 0 0 0 2 -1 -1 -1 -1 4.12 0 1 0 0 -1 -1
15 8.1 1.1 24 390 40 -1 9 .5 2 2 0 42 0 0 0 0 2 -1 -1 -1 -1 4.165 0 1 0 0 -1 -1
16 8.1 1.1 24 390 40 -1 10 .5 2 3 0 42 0 0 0 0 2 -1 -1 -1 -1 4.21 0 0 1 0 -1 -1
17 8.1 1.1 24 390 40 -1 11 .5 2 3 0 42 0 0 0 0 2 -1 -1 -1 -1 4.205 0 0 1 0 -1 -1
18 8.1 1.1 24 390 40 -1 12 .6 2 2 0 42 0 0 0 0 2 -1 -1 -1 -1 4.2 0 1 0 0 -1 -1
19 8.1 1.1 24 390 40 -1 13 .6 2 4 0 42 0 0 0 0 2 -1 -1 -1 -1 4.275 0 0 0 1 -1 -1
20 8.1 1.1 24 390 40 -1 14 .7 2 1 0 42 0 0 0 0 2 -1 -1 -1 -1 4.35 -1 -1 -1 -1 -1 -1
21 8.1 1.1 24 390 40 -1 15 .5 2 1 0 42 0 0 0 0 2 -1 -1 -1 -1 4.25 -1 -1 -1 -1 -1 -1
22 8.1 1.1 24 390 40 -1 16 .6 2 2 0 42 0 0 0 0 2 -1 -1 -1 -1 4.15 0 1 0 0 -1 -1
23 8.1 1.1 24 390 40 -1 17 .6 2 2 0 42 0 0 0 0 2 -1 -1 -1 -1 4.15 0 1 0 0 -1 -1
2 9.2 7.1 6 440 19 -1 101 .9 2 1 0 54 0 0 0 0 1 1 0 0 -1 4.15 -1 -1 -1 -1 0 1
3 9.2 7.1 6 440 19 -1 102 .9 2 4 0 54 0 0 0 0 1 1 0 0 -1 4.5 0 0 0 1 0 1
4 9.2 7.1 6 440 19 -1 103 .9 2 2 12.5 54 1 1 1 1 1 1 0 0 -1 4.14 0 1 0 0 0 1
5 9.2 7.1 6 440 19 -1 104 .9 2 2 12.5 54 1 1 1 1 1 1 0 0 -1 3.9 0 1 0 0 0 1
6 9.2 7.1 6 440 19 -1 105 .9 2 2 12.5 54 1 1 1 1 1 1 0 0 -1 4.07 0 1 0 0 0 1
7 9.2 7.1 6 440 19 -1 106 .9 2 3 25 54 1 1 2 2 1 1 0 0 -1 3.74 0 0 1 0 0 1
8 9.2 7.1 6 440 19 -1 107 .9 2 1 25 54 1 1 2 2 1 1 0 0 -1 3.76 -1 -1 -1 -1 0 1
9 9.2 7.1 6 440 19 -1 108 .7 2 2 12.5 54 1 1 1 1 1 1 0 0 -1 4.44 0 1 0 0 0 1
10 9.2 7.1 6 440 19 -1 109 .7 2 0 12.5 54 1 1 1 1 1 1 0 0 -1 3.92 1 0 0 0 0 1
11 9.2 7.1 6 440 19 -1 110 .5 2 3 12.5 54 1 1 1 1 1 1 0 0 -1 4.17 0 0 1 0 0 1
12 9.2 7.1 6 440 19 -1 111 .5 2 1 25 54 1 1 2 2 1 1 0 0 -1 4.68 -1 -1 -1 -1 0 1
13 9.2 7.1 6 440 19 -1 112 .5 2 2 25 54 1 1 2 2 1 1 0 0 -1 4.42 0 1 0 0 0 1
14 9.2 7.1 6 440 19 -1 113 .5 2 2 25 54 1 1 2 2 1 1 0 0 -1 4.16 0 1 0 0 0 1
15 9.2 7.1 6 440 19 -1 114 .5 2 0 37.5 54 1 1 2 3 1 1 0 0 -1 4.31 1 0 0 0 0 1
16 9.2 7.1 6 440 19 -1 115 .5 2 1 25 54 1 1 2 2 1 1 0 0 -1 4.46 -1 -1 -1 -1 0 1
17 9.2 7.1 6 440 19 -1 116 .5 2 0 25 54 1 1 2 2 1 1 0 0 -1 4.31 1 0 0 0 0 1
18 9.2 7.1 6 440 19 -1 117 .5 2 2 25 54 1 1 2 2 1 1 0 0 -1 4.16 0 1 0 0 0 1
19 9.2 7.1 6 440 19 -1 118 .5 2 1 12.5 54 1 1 1 1 1 1 0 0 -1 4.215 -1 -1 -1 -1 0 1
20 9.2 7.1 6 440 19 -1 119 .5 2 1 12.5 54 1 1 1 1 1 1 0 0 -1 4.27 -1 -1 -1 -1 0 1
21 9.2 7.1 6 440 19 -1 120 .6 2 1 12.5 54 1 1 1 1 1 1 0 0 -1 4.335 -1 -1 -1 -1 0 1
22 9.2 7.1 6 440 19 -1 121 .6 2 1 12.5 54 1 1 1 1 1 1 0 0 -1 4.4 -1 -1 -1 -1 0 1
23 9.2 7.1 6 440 19 -1 122 .7 2 1 12.5 54 1 1 1 1 1 1 0 0 -1 4.3 -1 -1 -1 -1 0 1
2 9.2 6 5 450 23 -1 110 .8 2 3 0 53 0 0 0 0 2 -1 -1 -1 -1 4.2 0 0 1 0 -1 -1
3 9.2 6 5 450 23 -1 111 .8 2 2 0 53 0 0 0 0 2 -1 -1 -1 -1 3.96 0 1 0 0 -1 -1
4 9.2 6 5 450 23 -1 112 .8 2 3 0 53 0 0 0 0 2 -1 -1 -1 -1 3.91 0 0 1 0 -1 -1
5 9.2 6 5 450 23 -1 113 .8 2 3 0 53 0 0 0 0 2 -1 -1 -1 -1 3.86 0 0 1 0 -1 -1
6 9.2 6 5 450 23 -1 114 .8 2 2 0 53 0 0 0 0 2 -1 -1 -1 -1 3.92 0 1 0 0 -1 -1
7 9.2 6 5 450 23 -1 115 .8 2 2 0 53 0 0 0 0 2 -1 -1 -1 -1 3.62 0 1 0 0 -1 -1
8 9.2 6 5 450 23 -1 116 .8 2 1 0 53 0 0 0 0 2 -1 -1 -1 -1 4.13 -1 -1 -1 -1 -1 -1
9 9.2 6 5 450 23 -1 117 1 2 3 0 53 0 0 0 0 2 -1 -1 -1 -1 3.96 0 0 1 0 -1 -1
10 9.2 6 5 450 23 -1 118 1 2 1 0 53 0 0 0 0 2 -1 -1 -1 -1 4.04 -1 -1 -1 -1 -1 -1
11 9.2 6 5 450 23 -1 119 1 2 3 0 53 0 0 0 0 2 -1 -1 -1 -1 4.12 0 0 1 0 -1 -1
12 9.2 6 5 450 23 -1 120 1 2 3 0 53 0 0 0 0 2 -1 -1 -1 -1 4.2 0 0 1 0 -1 -1
13 9.2 6 5 450 23 -1 121 1 2 2 0 53 0 0 0 0 2 -1 -1 -1 -1 4.15 0 1 0 0 -1 -1
14 9.2 6 5 450 23 -1 122 1 2 1 0 53 0 0 0 0 2 -1 -1 -1 -1 4.1 -1 -1 -1 -1 -1 -1
15 9.2 6 5 450 23 -1 123 1 2 2 0 53 0 0 0 0 2 -1 -1 -1 -1 4.24 0 1 0 0 -1 -1
16 9.2 6 5 450 23 -1 124 .9 2 2 0 53 0 0 0 0 2 -1 -1 -1 -1 4.38 0 1 0 0 -1 -1
17 9.2 6 5 450 23 -1 125 .9 2 3 0 53 0 0 0 0 2 -1 -1 -1 -1 4.23 0 0 1 0 -1 -1
18 9.2 6 5 450 23 -1 126 .9 2 3 0 53 0 0 0 0 2 -1 -1 -1 -1 4.08 0 0 1 0 -1 -1
19 9.2 6 5 450 23 -1 127 .7 2 4 0 53 0 0 0 0 2 -1 -1 -1 -1 4.065 0 0 0 1 -1 -1
20 9.2 6 5 450 23 -1 128 .7 2 3 0 53 0 0 0 0 2 -1 -1 -1 -1 4.05 0 0 1 0 -1 -1
21 9.2 6 5 450 23 -1 129 .7 2 4 0 53 0 0 0 0 2 -1 -1 -1 -1 4.26 0 0 0 1 -1 -1
22 9.2 6 5 450 23 -1 130 .7 2 2 0 53 0 0 0 0 2 -1 -1 -1 -1 4.47 0 1 0 0 -1 -1
23 9.2 6 5 450 23 -1 131 .7 2 3 0 53 0 0 0 0 2 -1 -1 -1 -1 4.37 0 0 1 0 -1 -1
2 9.1 3.1 46 360 31 -1 154 .9 1 5 0 52 0 0 0 0 1 1 0 0 1 4.27 0 0 0 1 -1 -1
3 9.1 3.1 46 360 31 -1 155 .9 1 4 12.5 52 1 1 1 1 1 1 0 0 1 3.91 0 0 0 1 -1 -1
4 9.1 3.1 46 360 31 -1 156 .9 1 3 12.5 52 1 1 1 1 1 1 0 0 1 3.87 0 0 1 0 -1 -1
5 9.1 3.1 46 360 31 -1 157 .9 1 3 12.5 52 1 1 1 1 1 1 0 0 1 3.83 0 0 1 0 -1 -1
6 9.1 3.1 46 360 31 -1 158 .9 1 3 12.5 52 1 1 1 1 1 1 0 0 1 3.84 0 0 1 0 -1 -1
7 9.1 3.1 46 360 31 -1 159 .9 1 3 25 52 1 1 2 2 1 1 0 0 1 3.64 0 0 1 0 -1 -1
8 9.1 3.1 46 360 31 -1 160 .7 1 2 25 52 1 1 2 2 1 1 0 0 1 3.73 0 1 0 0 -1 -1
9 9.1 3.1 46 360 31 -1 161 .7 1 2 25 52 1 1 2 2 1 1 0 0 1 3.88 0 1 0 0 -1 -1
10 9.1 3.1 46 360 31 -1 162 .7 1 2 12.5 52 1 1 1 1 1 1 0 0 1 3.96 0 1 0 0 -1 -1
11 9.1 3.1 46 360 31 -1 163 .7 1 4 12.5 52 1 1 1 1 1 1 0 0 1 4 0 0 0 1 -1 -1
12 9.1 3.1 46 360 31 -1 164 .7 1 2 25 52 1 1 2 2 1 1 0 0 1 4.17 0 1 0 0 -1 -1
13 9.1 3.1 46 360 31 -1 165 .7 1 2 25 52 1 1 2 2 1 1 0 0 1 4.205 0 1 0 0 -1 -1
14 9.1 3.1 46 360 31 -1 166 .7 1 4 37.5 52 1 1 2 3 1 1 0 0 1 4.24 0 0 0 1 -1 -1
15 9.1 3.1 46 360 31 -1 167 .7 1 3 37.5 52 1 1 2 3 1 1 0 0 1 4.245 0 0 1 0 -1 -1
16 9.1 3.1 46 360 31 -1 168 .8 1 3 37.5 52 1 1 2 3 1 1 0 0 1 4.25 0 0 1 0 -1 -1
17 9.1 3.1 46 360 31 -1 169 .8 1 3 37.5 52 1 1 2 3 1 1 0 0 1 4.205 0 0 1 0 -1 -1
18 9.1 3.1 46 360 31 -1 170 .8 1 3 37.5 52 1 1 2 3 1 1 0 0 1 4.16 0 0 1 0 -1 -1
19 9.1 3.1 46 360 31 -1 171 .8 1 2 37.5 52 1 1 2 3 1 1 0 0 1 4.2 0 1 0 0 -1 -1
20 9.1 3.1 46 360 31 -1 172 .7 1 3 37.5 52 1 1 2 3 1 1 0 0 1 4.24 0 0 1 0 -1 -1
21 9.1 3.1 46 360 31 -1 173 .7 1 2 50 52 1 2 3 4 1 1 0 0 1 4.325 0 1 0 0 -1 -1
22 9.1 3.1 46 360 31 -1 174 .7 1 3 50 52 1 2 3 4 1 1 0 0 1 4.41 0 0 1 0 -1 -1
23 9.1 3.1 46 360 31 -1 175 .7 1 3 50 52 1 2 3 4 1 1 0 0 1 4.265 0 0 1 0 -1 -1
2 9.1 2.1 17 380 15 -1 77 .8 2 4 0 51 0 0 0 0 2 -1 -1 -1 -1 4.12 0 0 0 1 0 1
3 9.1 2.1 17 380 15 -1 78 .8 2 3 12.5 51 1 1 1 1 2 -1 -1 -1 -1 4.32 0 0 1 0 0 1
4 9.1 2.1 17 380 15 -1 79 .8 2 1 12.5 51 1 1 1 1 2 -1 -1 -1 -1 4.17 -1 -1 -1 -1 0 1
5 9.1 2.1 17 380 15 -1 80 .8 2 3 12.5 51 1 1 1 1 2 -1 -1 -1 -1 3.87 0 0 1 0 0 1
6 9.1 2.1 17 380 15 -1 81 .8 2 1 12.5 51 1 1 1 1 2 -1 -1 -1 -1 3.96 -1 -1 -1 -1 0 1
7 9.1 2.1 17 380 15 -1 82 .8 2 1 12.5 51 1 1 1 1 2 -1 -1 -1 -1 4.52 -1 -1 -1 -1 0 1
8 9.1 2.1 17 380 15 -1 83 .8 2 2 12.5 51 1 1 1 1 2 -1 -1 -1 -1 3.98 0 1 0 0 0 1
9 9.1 2.1 17 380 15 -1 84 .7 2 3 0 51 0 0 0 0 2 -1 -1 -1 -1 4.23 0 0 1 0 0 1
10 9.1 2.1 17 380 15 -1 85 .7 2 1 0 51 0 0 0 0 2 -1 -1 -1 -1 4.16 -1 -1 -1 -1 0 1
11 9.1 2.1 17 380 15 -1 86 .7 2 2 0 51 0 0 0 0 2 -1 -1 -1 -1 4.29 0 1 0 0 0 1
12 9.1 2.1 17 380 15 -1 87 .7 2 2 12.5 51 1 1 1 1 2 -1 -1 -1 -1 4.24 0 1 0 0 0 1
13 9.1 2.1 17 380 15 -1 88 .7 2 2 0 51 0 0 0 0 2 -1 -1 -1 -1 4.285 0 1 0 0 0 1
14 9.1 2.1 17 380 15 -1 89 .8 2 1 0 51 0 0 0 0 2 -1 -1 -1 -1 4.33 -1 -1 -1 -1 0 1
15 9.1 2.1 17 380 15 -1 90 .8 2 2 0 51 0 0 0 0 2 -1 -1 -1 -1 4.345 0 1 0 0 0 1
16 9.1 2.1 17 380 15 -1 91 .9 2 1 0 51 0 0 0 0 2 -1 -1 -1 -1 4.36 -1 -1 -1 -1 0 1
17 9.1 2.1 17 380 15 -1 92 .9 2 3 0 51 0 0 0 0 2 -1 -1 -1 -1 4.35 0 0 1 0 0 1
18 9.1 2.1 17 380 15 -1 93 .8 2 5 12.5 51 1 1 1 1 2 -1 -1 -1 -1 4.34 0 0 0 1 0 1
19 9.1 2.1 17 380 15 -1 94 .8 2 2 0 51 0 0 0 0 2 -1 -1 -1 -1 4.295 0 1 0 0 0 1
20 9.1 2.1 17 380 15 -1 95 .8 2 3 0 51 0 0 0 0 2 -1 -1 -1 -1 4.25 0 0 1 0 0 1
21 9.1 2.1 17 380 15 -1 96 .8 2 1 0 51 0 0 0 0 2 -1 -1 -1 -1 4.33 -1 -1 -1 -1 0 1
22 9.1 2.1 17 380 15 -1 97 .7 2 1 0 51 0 0 0 0 2 -1 -1 -1 -1 4.41 -1 -1 -1 -1 0 1
23 9.1 2.1 17 380 15 -1 98 .8 2 2 0 51 0 0 0 0 2 -1 -1 -1 -1 4.345 0 1 0 0 0 1
2 9.1 1.1 7 390 25 -1 42 .7 1 2 0 50 0 0 0 0 1 1 0 0 1 4.28 0 1 0 0 -1 -1
3 9.1 1.1 7 390 25 -1 43 .7 1 3 0 50 0 0 0 0 1 1 0 0 1 4.36 0 0 1 0 -1 -1
4 9.1 1.1 7 390 25 -1 44 .7 1 1 0 50 0 0 0 0 1 1 0 0 1 4.11 -1 -1 -1 -1 -1 -1
5 9.1 1.1 7 390 25 -1 45 .7 1 2 12.5 50 1 1 1 1 1 1 0 0 1 4.11 0 1 0 0 -1 -1
6 9.1 1.1 7 390 25 -1 46 .7 1 3 12.5 50 1 1 1 1 1 1 0 0 1 3.99 0 0 1 0 -1 -1
7 9.1 1.1 7 390 25 -1 47 .7 1 2 0 50 0 0 0 0 1 1 0 0 1 3.89 0 1 0 0 -1 -1
8 9.1 1.1 7 390 25 -1 48 .7 1 1 0 50 0 0 0 0 1 1 0 0 1 4.03 -1 -1 -1 -1 -1 -1
9 9.1 1.1 7 390 25 -1 49 .7 1 1 0 50 0 0 0 0 1 1 0 0 1 4.43 -1 -1 -1 -1 -1 -1
10 9.1 1.1 7 390 25 -1 50 .7 1 3 0 50 0 0 0 0 1 1 0 0 1 4.28 0 0 1 0 -1 -1
11 9.1 1.1 7 390 25 -1 51 .7 1 3 0 50 0 0 0 0 1 1 0 0 1 4.17 0 0 1 0 -1 -1
12 9.1 1.1 7 390 25 -1 52 .7 1 1 0 50 0 0 0 0 1 1 0 0 1 4.3 -1 -1 -1 -1 -1 -1
13 9.1 1.1 7 390 25 -1 53 .8 1 2 0 50 0 0 0 0 1 1 0 0 1 4.13 0 1 0 0 -1 -1
14 9.1 1.1 7 390 25 -1 54 .9 1 2 0 50 0 0 0 0 1 1 0 0 1 3.96 0 1 0 0 -1 -1
15 9.1 1.1 7 390 25 -1 55 .9 1 1 0 50 0 0 0 0 1 1 0 0 1 4.27 -1 -1 -1 -1 -1 -1
16 9.1 1.1 7 390 25 -1 56 .9 1 1 0 50 0 0 0 0 1 1 0 0 1 4.58 -1 -1 -1 -1 -1 -1
17 9.1 1.1 7 390 25 -1 57 .9 1 1 0 50 0 0 0 0 1 1 0 0 1 4.46 -1 -1 -1 -1 -1 -1
18 9.1 1.1 7 390 25 -1 58 .9 1 2 0 50 0 0 0 0 1 1 0 0 1 4.34 0 1 0 0 -1 -1
19 9.1 1.1 7 390 25 -1 59 .9 1 2 0 50 0 0 0 0 1 1 0 0 1 4.455 0 1 0 0 -1 -1
20 9.1 1.1 7 390 25 -1 60 1 1 2 0 50 0 0 0 0 1 1 0 0 1 4.57 0 1 0 0 -1 -1
21 9.1 1.1 7 390 25 -1 61 1 1 2 0 50 0 0 0 0 1 1 0 0 1 4.515 0 1 0 0 -1 -1
22 9.1 1.1 7 390 25 -1 62 1 1 2 0 50 0 0 0 0 1 1 0 0 1 4.46 0 1 0 0 -1 -1
23 9.1 1.1 7 390 25 -1 63 1 1 1 0 50 0 0 0 0 1 1 0 0 1 4.425 -1 -1 -1 -1 -1 -1
2 9.1 .5 44 320 23 -1 105 .9 2 4 0 49 0 0 0 0 3 0 1 0 -1 4.39 0 0 0 1 -1 -1
3 9.1 .5 44 320 23 -1 106 .9 2 5 0 49 0 0 0 0 3 0 1 0 -1 4.19 0 0 0 1 -1 -1
4 9.1 .5 44 320 23 -1 107 .9 2 5 0 49 0 0 0 0 3 0 1 0 -1 3.69 0 0 0 1 -1 -1
5 9.1 .5 44 320 23 -1 108 .9 2 6 0 49 0 0 0 0 3 0 1 0 -1 3.8 0 0 0 1 -1 -1
6 9.1 .5 44 320 23 -1 109 .9 2 4 0 49 0 0 0 0 3 0 1 0 -1 3.79 0 0 0 1 -1 -1
7 9.1 .5 44 320 23 -1 110 .9 2 4 12.5 49 1 1 1 1 3 0 1 0 -1 3.64 0 0 0 1 -1 -1
8 9.1 .5 44 320 23 -1 111 .9 2 7 0 49 0 0 0 0 3 0 1 0 -1 3.69 0 0 0 1 -1 -1
9 9.1 .5 44 320 23 -1 112 .3 2 5 12.5 49 1 1 1 1 3 0 1 0 -1 3.89 0 0 0 1 -1 -1
10 9.1 .5 44 320 23 -1 113 .3 2 4 12.5 49 1 1 1 1 3 0 1 0 -1 4.5 0 0 0 1 -1 -1
11 9.1 .5 44 320 23 -1 114 .3 2 4 12.5 49 1 1 1 1 3 0 1 0 -1 4.4 0 0 0 1 -1 -1
12 9.1 .5 44 320 23 -1 115 .2 1 4 12.5 49 1 1 1 1 3 0 1 0 1 4.21 0 0 0 1 -1 -1
13 9.1 .5 44 320 23 -1 116 .2 1 3 12.5 49 1 1 1 1 3 0 1 0 1 4.11 0 0 1 0 -1 -1
14 9.1 .5 44 320 23 -1 117 .2 1 5 25 49 1 1 2 2 3 0 1 0 1 4.01 0 0 0 1 -1 -1
15 9.1 .5 44 320 23 -1 118 .2 1 4 12.5 49 1 1 1 1 3 0 1 0 1 4.17 0 0 0 1 -1 -1
16 9.1 .5 44 320 23 -1 119 .2 1 4 12.5 49 1 1 1 1 3 0 1 0 1 4.33 0 0 0 1 -1 -1
17 9.1 .5 44 320 23 -1 120 .2 1 3 12.5 49 1 1 1 1 3 0 1 0 1 4.33 0 0 1 0 -1 -1
18 9.1 .5 44 320 23 -1 121 .2 1 3 25 49 1 1 2 2 3 0 1 0 1 4.33 0 0 1 0 -1 -1
19 9.1 .5 44 320 23 -1 122 .2 1 4 12.5 49 1 1 1 1 3 0 1 0 1 4.185 0 0 0 1 -1 -1
20 9.1 .5 44 320 23 -1 123 .2 1 2 12.5 49 1 1 1 1 3 0 1 0 1 4.04 0 1 0 0 -1 -1
21 9.1 .5 44 320 23 -1 124 .2 1 4 0 49 0 0 0 0 3 0 1 0 1 4.28 0 0 0 1 -1 -1
22 9.1 .5 44 320 23 -1 125 .2 1 2 12.5 49 1 1 1 1 3 0 1 0 1 4.52 0 1 0 0 -1 -1
23 9.1 .5 44 320 23 -1 126 .2 1 2 12.5 49 1 1 1 1 3 0 1 0 1 4.375 0 1 0 0 -1 -1
10 10.3 9 9 300 16 -1 18 0 2 1 0 62 0 0 0 0 2 -1 -1 -1 -1 4.23 -1 -1 -1 -1 0 1
11 10.3 9 9 300 16 -1 19 0 2 1 0 62 0 0 0 0 2 -1 -1 -1 -1 4.35 -1 -1 -1 -1 0 1
12 10.3 9 9 300 16 -1 20 0 2 2 0 62 0 0 0 0 2 -1 -1 -1 -1 4.17 0 1 0 0 0 1
13 10.3 9 9 300 16 -1 21 0 2 2 0 62 0 0 0 0 2 -1 -1 -1 -1 4.145 0 1 0 0 0 1
14 10.3 9 9 300 16 -1 22 0 2 1 0 62 0 0 0 0 2 -1 -1 -1 -1 4.12 -1 -1 -1 -1 0 1
15 10.3 9 9 300 16 -1 23 0 2 2 0 62 0 0 0 0 2 -1 -1 -1 -1 4.105 0 1 0 0 0 1
